ID,Song,Artist,Lyrics
WL081,Eyes Closed,Wiley,"Eskiboy Wickedest MC alive, shut (your mouth) Yo Listen My hype ain't dried up What do you mean line up? Now we can't see you Rude boy climb up Tell me what makes you think that my time's up Not because we don't work, we're riders Please, you can't overcome my luck You can't stop my sales from flying up The hype them man have, it's all drying up I'm on the road all week, got the mix CD In the back of the cars, I'm supplying the shops The game's frying up Your shoelace's tying up Don't make sense, any one at home, start crying up Think you're fly, but nah, but you're not fly enough Go to Foot Locker rude boy, you don't buy enough You don't fly in the sky enough Maybe your girl don't cry enough Or is it that you don't try enough Come to war, half-hearted, fire up Ain't no easy ride I've been around since old soundman used to wire up If you can't respect, don't [?] Go shopping, it's the rail I'm buying up You can't follow my trail, you ain't fly enough Flyboy, flyboy I'm not a just come yout, type my number in then dial up Told you already that you wouldn't get wile up People don't listen, instead they wanna smile up I knew it, look at my sales, they're all flying up And I heard one yout trying to say that my time's up Fuck that, I take the level of grime up Crime up, pick who's wife up? Pick whose wife up? You pick your knife, I draw my sword out End of the night, [?] And you'll be all pied up I'm the reason that E3 likes your Maximum dubplate hype tune Made young kids wanna bite you And just because I'm a light yout Talented artists, I like to explain how I'm the best artist in the world Don't believe me? Ask your girl Won't push my luck and I won't get stuck You've had a good day but now your time's up Okay, okay, okay, okay Because when I tap down, everything gets messy Might see me smoking on the bare [?] Don't eat meat rude boy, man are veggie When I come around, everybody, they start to get edgy You man, you ain't ready I won't get my teeth punched up like [?] Or get down, I'm not D Double E but I make a man [?] Oah, oah, get back, draw from the mash but I'm not [?] Catch a nigga while he's [?] And just go Come, let's go Come and take [?] in your metro And while you check out the strap Rude boy just let go What's all this talk I'm hearing about Movement? I don't really think these guys are moving Skeng to the head while the car's still moving Bust two shots to your head, you'll be more than moving The doctor was like ""What type of cans were they using?"" Now look who's mosing You can't fuck with the strapped up, man are moving Run up your mouth because your chest is wide Run man down from the side of the ride Hit everybody inside of the ride It's red all over inside of the ride Somebody died inside of the ride That's why you can't have too much pride All those niggas, rolling slide Can't try ask for personal guide"
WL082,Rollin',Wiley,"We're rolling, we're rolling, we're rolling It's just me and Danny rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Jet rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Danny rolling Yeah, I don't wear converse I write a good verse Got a 16 bar to handle your verse I'm a gift, I'm a curse Didn't wanna be no doctor or nurse Put music first Dad, you should've put music first Ask me what I wanna do, music first Give me a beat and I'll come with a moving verse This girl's got a brand new flat I will move in first Move in her then rush you first It's like you ain't heard Roll Deep, Roll Deep, yeah that's the word Got the vision of an eagle, that's a big bird Do crime everyday, and you face a big bird Jail ain't a place to waste what you've learnt I'm first of first to admit what I've learnt But as a learning curve, I keep myself heard We're rolling, we're rolling, we're rolling It's just me and Danny rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Jet rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Danny rolling Yeah, early birds catch the worm And I swear, bruv, any obstacles, I won't get burned I'm on [?] going to Stern's To buy some world music, waiting to learn So, listen and learn It's my turn I'm standing up firm It's money I wanna earn It's not Pay As You Go blud, it's Pay As You Earn Eskiboy is the return I'll bunsen burn the commercial versions of me I'm not urban, ask Matt [?] The music's disturbed, you heard it And I can six letter word it Fuck that's you can term it You had a form of vest on when you heard it Eskibeat, I churn it out I'm like status of earned it First to be, and I'll never stop learning And that's why We're rolling, we're rolling, we're rolling It's just me and Danny rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Jet rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Danny rolling Yo, I can't wait till I'm universal And my pockets are bursting with money, money I'll buy a house and fully furnish it There's money in bricks Plus I move ninja, I'm out in the sticks I'm on a path, don't get in the mix But I've got no choice, I'm here to make hits That's not hard [?]'s been trying to tell me from day one, I've got the hits I'm going, I'm going, I'm gone Let's play catch up Flows, they don't match up to mine, no way Touch [?] away, each and every Friday Every week, we're clocking up miles And we're clocking a few air miles Desperate housewives, ringing up my lines That's underwear miles And there's always something under there, why? It's like cement and then tiles We're rolling, we're rolling, we're rolling It's just me and Danny rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Jet rolling E3 strolling We're rolling, we're rolling, we're rolling It's just me and Danny rolling"
WL083,Poom Poom Riddim Riddim,Wiley,"Hi, my name is called Lethal the Breast Anytime they stress, call me over Come on my side of chest Yeah It's Eskiboy (Yeah, yeah) Lethal the Bizzle (Yeah) More Fire Crew (Eskiboy, boy) N double E-K, O-Z to the Z-Boy (Oi) Yo (Yeah) (That's that oi stuff) Oi (Listen up, y'all) La-la, la-la-la-la-la-la Aye, come over here, girl (Come over here) La-la, la-la-la-la-la-la I wanna suck on those breasts (Suck on those) La-la, la-la-la-la-la-la Alright then, come over girl (Come over here, girl) La-la, la-la-la-la-la-la Alright then, I wanna suck on those breasts I like girls with big breasts And I blaze high grade, compress, oh yes On a regular basis, I've been sucking on breasts Saw one girl, and she got a big chest She's not 34 double D, she had Es Cleavage that will make you weaker than these I got skills, I can rest on breasts, I'm on point Wait up, this is somebody's girl Let me ask her She's got a man? Yes Do you care about him? No So you wanna come with me then? Yes I'll be in the backseat, undo the buttons on your shirt And suck on them breasts, play with them breasts Fondle them breasts She's got the softest breasts She's got a heart, I'm impressed But the way she carries herself in them breasts La-la, la-la-la-la-la-la Aye, come over here, girl (Come over here) La-la, la-la-la-la-la-la I wanna suck on those breasts (Suck on those) La-la, la-la-la-la-la-la Yeah, aye, come over girl (Come over here, girl) La-la, la-la-la-la-la-la I wanna suck on those breasts Hi, my name is called Lethal Breast She got stressed then come over I'll correct your chest But you gotta have big bean titties No big bean titties then Ozzie B will [?] Man like me are just wanna suck on your titties Man like me are just wanna eat your titties [?] on your titties I love the titties Got big titties? Come see Lethal the B Yo, the biggest titties that I ever have seen This Sharlene used to play [?] in college That's where I got my big bean titty knowledge I had to suck off the breast, eating off the porridge Don't get me wrong, I like big bums too But a big bum's gonna looking for you Big bum, big tits Yeah, my nan would give them a fix Listen up, yo La-la, la-la-la-la-la-la Aye, come over here, girl (Come over here) La-la, la-la-la-la-la-la I wanna suck on those breasts (Suck on those) La-la, la-la-la-la-la-la Aye, come over girl (Come over here, girl) La-la, la-la-la-la-la-la I wanna suck on those breasts If you're talking about choong girls Know we're real here and nobody looks fine I love if that's your wife, but the end of the night That poom poom's gonna be mine You're looking good in Loui Vuitton And a Prada with a [?] in her hands I can tell by the look in her eye Really, she don't wanna leave with a man Come and chill with the O to the Z Kick back and bun a zoot with O to the Z There's no long ting with O to the Z You'd lose your bra and phone for O to the Z If you [?] in a leather skin [?] She's got the mind of a fine princess gone wrong This girl, she knows what I'm on There's no prolong, just listen to the song La-la, la-la-la-la-la-la Aye, come over here, girl (Come over here) La-la, la-la-la-la-la-la I wanna suck on those breasts (Suck on those) La-la, la-la-la-la-la-la Aye, come over girl (Come over here, girl) La-la, la-la-la-la-la-la I wanna suck on those breasts Yeah, I'm with a choong ting She was oh so fine All I wanna do is make the poom poom weak Get flusky every time that we talk Sometimes we link and we go for a drive I think about getting between the legs Slow grind up and down on the [?] No eating, because that's not right Suck those breasts and keep my aim locked Like when her nippes rise under her jumper And that's when my ting's rise up in my jeans All I wanna do is make the choong ching girl Don't stop till I make the poom poom flop Satisfy the gyal 'dem, that's my business Certain gyal are running low, can I get a help? Gyal 'dem who wanna know, give me a ring I'm looking, I'll be out on a one night stand La-la, la-la-la-la-la-la Aye, come over here, girl (Come over here) La-la, la-la-la-la-la-la I wanna suck on those breasts (Suck on those) La-la, la-la-la-la-la-la Alright then, come over girl (Come over here, girl) La-la, la-la-la-la-la-la Alright then, I wanna suck on those breasts Big breasts, big breasts Compress Sucking on big chests"
WL084,Joke Ting,Wiley,"Yes I MC Smally, yeah that's my name I'm gonna go by the flow Gonna play the game Gonna roll the dice once or twice Pushing and feeling nice, you got You got me rushing the [?] Bit a bad boy Pull up the shots so we come dancing down Yes I, pass us the mic Hold on tight Bit a bad boy, gonna feel alright It's the MC Smally, 1, 2, 3 Shout going out to the Presley Yes, wicked [?] and then kicking the bass MC Smally's gonna win this race I'm the best MC to walk on this globe Gonna jump on the mic, I'm 11 years old MC Smally yes I am the best If you don't know, I'm from the north-west Yes 1 Coming on hyper Coming on strong Presley, bad boy, we've got guns We'll blow your liver and blow your lungs Yeah wicked Coming up again, yes I B-A-M we got the bassline So curse Lee don't mess with us Don't give on out because I have a buzz One bad boy ain't gonna do dis Hardly are they ever gonna take the piss Yes I You know the sound inside Rock to the beat, rock to the bassline Yes wicked All you MCs get ready for me It's the MC Small from presley One wicked MC, move to the mic Yeah, nice and easy Because I live the life, I'm smoking free Don't want a head and I don't want a beat Because I don't give a hoe nah Give me a lighter, I'll smoke in another One time bad boys ride this beat, live with the rhythm Better recognize me Yes jump up right my side Move to the DJ, hold my grand check One time bad boys ride this beat, live with the rhythm Better recognize me Check, check, live and direct Who's [?] my motherfucking head Coming up again DJ bad boy ride with him, ride with him, ride with the rhythm Don't give it a damn when I'm coming on the beat MC Smally, yeah, that's my name Jump up, up, I go like a plane Yes I, [?] to that Move to the the mic, yes I, correct Coming on back like a racing nova How you winning this? Start bubbling Chris One time bad boy's gonna take the piss One time you know the score See MC Small, you know you want more Just give me a shout, or knock on my door I'm the best MC to walk on this floor Yes, yes, give the DJ a bit of time"
WL085,Sorry Sorry Pardon What,Wiley,"(Sorry? Sorry? Pardon? What?) Yo, Eskiboy (Sorry? Sorry? Pardon? What?) Tunnel 5 (Sorry? Sorry? Pardon? What?) And this is what I have to tell them, like certain time (Sorry? Sorry? Pardon? What?) They try and talk to me they tryna tell me something I'm like (Sorry? Pardon? What? Could've got bored up, could've got shot) Give me a game and I'll play good They should listen to the master Instead of running around like headless chickens that's wayward Wouldn't do the job if the job didn't pay good They should give me all the good jobs Don't call anybody at home reserving who don't deserve it Thinking your careers gonna stay good Better stay hood, my musics much better when it never got made in Greywood Talking, walking, merking Wiley is so awkward Send your top soundboy forward It's you again, the boy from unsure wood Don's covering it, you got your face on the floor wood When I keep Fire Camp going need more wood Sure I could do with a few more stars I'll spin Fire Camp from Stratford to Norwood Say my name I'll run up on your set like Sorry? Sorry? Pardon? What? (Sorry? Sorry? Pardon? What?) Sorry? Sorry? Pardon? What? (Sorry? Sorry? Pardon? What?) Sorry? Sorry? What? (Sorry? Sorry? Pardon? What?) Sorry? Sorry? (Sorry? Sorry? Pardon? What?) I was like, oi Dyl, I had to tell 'em (Sorry? Sorry? Pardon? What?) 'Cus they was amazing me (Sorry? Sorry? Pardon? What?) I was like, pardon? What? (Sorry? Sorry? Pardon? What? Could've got bored up, could've got shot) I'm from Rawwood Buy a big yard in Meadway, floors wood They're not doing what me and my top 4 could I spin them on my own like, me and my top 4 would Sure would, I sure would Real guns not rebore wood Going on tour could make me rich in a flash Dipping your gash, oh, he's a whore should You tried to take me out Get a shotgun, I rally up, bally up Run up in your house, I'm an E3 g We start running up in houses, turn fakers into mouses, turn over houses No respect for people's things, breaking people's chins, I take peoples grins I'm a a fly boy, fly boy, repping for the wing I got a bigger family than Patel and Singh Better know that I'm never in a no long ting Run up in your house like action and ping Pardon? What? (Sorry? Sorry? Pardon? What?) I was like, sorry? Pardon? What? (Sorry? Sorry? Pardon? What?) It's Eskiboy (Sorry? Sorry? Pardon? What?) Tunnel 5 (Sorry? Sorry? Pardon? What?) Still alive (Sorry? Sorry? Pardon? What?) Can't tell me nothing, listen (Sorry? Sorry? Pardon? What? Could've got bored up, could've got shot) Yo, yo I got bored in the proudest pavilion But I'm still a bad boy from the Caribbean And you think that you're straight up brilliant I will come through I will show you real-liant You can never kick ball like a Brazillian I'm a top boy never going down hill-ian William, William, William, William 5 years gone and past and I'll famil-ian Blud, you're the one that got smacked in the grill-ian You might know my name, that's William We know you ain't got skill-ian Ain't gonna ever make a million Flyin' in, headbutt and still-ion I remain calm still standing William Against bare man I'm a dan still living and Watch this year I'm down 2 nillion It's gonna be 3-2 when I'm finished (Sorry? Sorry? Pardon? What?) I was like, I was like (Sorry? Sorry? Pardon? What?) I had to tell 'em because I was so amazed (Sorry? Sorry? Pardon? What?) That, they would try and go against me (Sorry? Sorry? Pardon? What?) I was like, sorry? Sorry? What? (Sorry? Sorry? Pardon? What?) I was like, sorry? Sorry? Pardon? What? (Sorry? Sorry? Pardon? What? Could've got bored up, could've got shot) E3 all day, Eskiboy, Tunnel Vision Volume 5 Boy Better Know, Roll Deep All under the umbrella Shut your mouth"
WL086,Newham Generals War Dub,Wiley,"Yeah, it's Eskiboy Hold tight the Newham Generals You're finally speaking like, after all this time Hold tight D, it took you 15 years to step up Yo, listen It's not a coincidence that I'm still going I'm youthful, cinema catch your last showing Just row row your boat, keep on rowing Don't try and stop me now Creeping and sowing Should've known I wouldn't get wiled up Don't try and smile up, I could push mile up flowing I master the game better than Michael Owen I'm not a glow worm but I'm glowing I'm not a glow worm but I'm glowing and I ain't tiptoeing You know when I'm here, I get your heartbeat going War with me is longer than a piece of string, I'm a winner My name's on the wing, that's a powerful thing Jail I ain't been and jail I ain't going I'll just make beats and keep my words flowing And boy better start knowing that the tees are here but they're going The way I do it nobody can do it better The way you do it you come across as a bredda I won't stop it I'm gonna do it forever Check my new coat, white suede, white leather, grey letters Nike line me up 'cause I'm clever, D What I'm gonna be wearing, you may never Walking in West End brand new BM, all windows down blazing Stormy Weather I got lemons that make your eyes redder Can't buy draw if you ain't got cheddar So if you wanted to ask me, if I don't trust you, I'll tell you right quick not me never Even if you thought you would never get caught, I will still put holes in your sweater D, I said you're not Foots and Monk ain't better I'll slew you even if you've got a vendetta Bad boys come around every other year When you're chatting to the kid you better speak up clear Say E, any number after that Postcode's nothing you'll see me anywhere Gangsters in the wings, who might clip your wings for tryna get lairy Take my tings, 1 loss, 1 win, make a loss be a win I ain't lost anything, I ain't [?] anything But I'm a boss in this ting And no General can't say shit, I ain't flopping this ting I burn you like an eye shot, rocking this ting I ain't ginger, will knock knocking this ting And some of my mates, think I'll flop on this ting I say, ""no way what what what on this ting"" I ain't Dizzee, still get dizzy You know what blud, I'm at the top of this ting Cent, 5 cent 10 cent dollar Must've followed anybody now I'm doing what I wanna D's strapping bars be smart if you wanna that's alright, 'cause I'll take you to heart when I wanna Get a MOBO, I've got a genre Grime scene, my scene, straight from the gutter I swear 'round here, you could never be a nutter I refuse you can smoke weed, pump weights and drink booze Whatever I do, won't lose Ask Dylan and Cage they're right behind yous Me, have it from yous I refuse Take out crews in 5's or 2's Don't like my views Destroy, envy, real crews If you didn't know now you better pick up the clues Don't get happy 'cause you got a few pairs of free shoes I'm famous like Hill Street Blues Cent, 5 cent 10 cent dollar I come into the manor and I don't care who's Backing this ting on the day beside yous Can't bully me but he controls yous Cent, 5 cent 10 cent dollar I come into the manor and I don't care who's Backing this ting on the day beside yous Can't bully me but he controls yous You wanna merk who, I won't avoid you Let's see if you merk me and my whole crew I'm waiting, I'm sitting here waiting Oi D, blud, you wanna merk who, I won't avoid you Let's see if you merk me and my whole crew I'm waiting, I'm sitting here waiting You know why, I'm sitting here waiting I'm not a bad mind yout but I can't take pressure from a yout that's hating Makes me wanna start the blazing and cause harm to me? I'm raising the roof off your cranium That's how I pay him, I'm so God blessed sorry, I can't take it Fuck it, I might as well come through raining These are the final days and you can see I'm not baiding They're time wasting, one of us is gonna catch a case 'cause I will get dark in a place Don't mistake my face for superstar, bredrin Badman though I do music, and I big 'em up so Who's this donut playing with Blud, stop acting Me and you beef that's a laugh, start aiming And let's see who comes to the drain where the drums get raided My fathers have got 2 straps and my bredrins got 2 straps in a waist, 2 straps in a waist Put, soundboys back in their place Hold up, this place is my place Race that we're running is my race, I'm winning it's my race Everyday I move at my pace You can never move at my pace, I move at a fast pace Go from place to place I'm like, Eski Then my flows too Eski, I'm going on Eski, I'm way too Eski Eskiboy made Eskimo, and that's Eski Check me, I'm going on Eski You can never stand up in a war with Eski I do it gangster, gangster, like Joe Pesci Look who's running the game it's Eski Wiley Kat, aka Eski Gotta be honest, I used to think Dizzee was the best, now Kano's better And I'm a star, Boy Better Know sweater I could spell very good down to every last letter My vision is clear and I gotta make cheddar I'm better than them man None of them could survive stormy weather I ride stormy weather, it's why I'm the best And I still ain't gotta wear bulletproof vests I'm a street boy forever I'm creating street hype forever I got a tune that I done it's called Gangsters, try and make a better one, never Flop, I'll never Ever be a never wearing in the summertime, prick not never Compared to them man, I'll break my back for the cheddar Generals take me down not ever"
WL087,Nasty Jack War Dub 2,Wiley,"If you diss my baby mum on any tune I will run up on a show and buss one shot And if you diss any one in my crew Because if they don't talk up, I will buss two shots You can't violate, Jack, Wiley ain't scared I will run up on the show and buss three shots And anyway, at Sidewinder, you got pied in For that, I'm letting off four shots Then I got more shots Swept all the floor on Jack It seems like the boy's not learning Get up before you get wet up This ain't a setup The whole game is fed up It's more like an easy fight, that's why I get up And look at my [?] He's lying on the floor and now he can't get up I don't know which path you've been led up But Jack, I know where you're gonna end up Hung out to dry like [?] There's not another spitter in the whole country Who can do it like me Don't make me draw for Opium Tree He's an E3 kid and he's better than Jack Nasty Don't ask me another thing Here goes another wing Can't outsmart me In school, I used to skylark Now I get good money, promoters don't dark me If you diss my baby mum on any tune I will run up on a show and buss one shot And if you diss any one in my crew Because if they don't talk up, I will buss two shots You can't violate, Jack, Wiley ain't scared I will run up on the show and buss three shots And anyway, at Sidewinder, you got pied in For that, I'm letting off four shots Then I got more shots Rolling, rolling, rolling by Jack, you've been merked Now say goodbye Jumping on stage, it's like you're rough So let's do the clash, it's only right I don't get fazed when I'm holding the mic But you will get blazed if I'm holding the mic I made this soundboy fold on the mic Because he ain't ever knew I was holding the mic Jack, you just got killed on the mic Them flows that you spit on road on the mic I'm always in control of the mic That's why I don't care, I'm alone on the mic It's a known fact, Wiley's grown on the mic Jack, you better watch your tone on the mic It's all for the best when I'm chatting to your girl on MSN Go hotel for the night If you diss my baby mum on any tune I will run up on a show and buss one shot And if you diss any one in my crew Because if they don't talk up, I will buss two shots You can't violate, Jack, Wiley ain't scared I will run up on the show and buss three shots And anyway, at Sidewinder, you got pied in For that, I'm letting off four shots If you diss my baby mum on any tune I will run up on a show and buss one shot And if you diss any one in my crew Because if they don't talk up, I will buss two shots You can't violate, Jack, Wiley ain't scared I will run up on the show and buss three shots And anyway, at Sidewinder, you got pied in For that, I'm letting off four shots I'm the best in the war Spitting flawless, notice I'm a baller He's got it twisted, like I take orders I'm bang out of order I cross the borderline I'm in the hall of grime, I cut corners Why? Because I'm a gambler, hustler Streetboy, running around town, no borer Who can say Wiley's got no aura? Start flipping out like Ace Ventura Peaking, I'm peaking Your girlfriend's pum pum's leaking Breds in your ends, they're speaking She's an MSN girl, in an MSN world I'm gonna be pum pum peaking [?] was creeping, [?] eating Jack's got a problem, he's not eating Let me ask my daughter quick, wait Leah, should I delete him? Should I delete this yout? Like he tried to diss [?], tried to talk reckless on a dub You know what? If my daughter smiles I'm gonna ask her one more time If she smiles, then you're deleted If she don't smile, then you stay Aye Leah, should I delete this yout? Yeah, she's smiling, so You're out of the game You've now officially been deleted No one will ever care about you in this age Never Hold tight Jack Shut your mouth, yeah? You know what? I'm done, no more warring No more warring til next year Everyone, suck your mum"
WL088,Don't Do It,Wiley,"Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it Don't do it if your heart ain't in it I do it, because I'm in it to win it I've got lyrics I'll be in the game til the whole game's finished Some of yous give up because your heart ain't in it I knew one bredda when his heart weren't in it He saw the limelight and he thought he'd seen it Now he's washed up, on the sideline, shotting B But if he came back, I got [?] he couldn't win it Since that day That soundboy left a level of MCs that changes every minute All the bullshit blud, I ain't in it I make my flows stink like fern in acrylic Hear my music, yeah my heart's in it And when I write my bars, my heart's in it Catch me on the road with real street people Ready to get busy, believe my heart's in it Even if I gotta live to see another day I'll be back to show you that my heart's in it If there's a spider in my room, I won't kill it But humans, they try push it I'm the meaning of raw, look it up I saw the title, I came and took it You want some of my time, then book it Don't beat around the bush, and don't play crooked A lot of them rap it, but they can't hack it They know what money is, but they don't stack it Is that a two two, or a baby niner you're packing? My advice is saying that you're lacking I don't know what you take me for Like I don't know about gun clapping and human trapping I've been a don since back in the day when them man was fussing Eskiboy Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it Don't do it if your heart ain't in it You must've been, but You don't have to do anything you don't wanna do Unless you give yourself a reason to If not, then your heart ain't in it And you end up half-hearted or quarter-hearted You didn't really start, you sort of started But you didn't really give a clue No point starting with no heart Stop thinking the start if that's the main part You won't get far with no heart Until the point you wanna rewind back to the start This ain't a CD, there's no back skip This is life blud, you'll get a fat lip So think twice blud, because it's drastic If your heart ain't in it, you're wasted You're a wasteman, you're empty My heart's prominent here, not temporary My heart's in this, I'm still heartless I'm still serious, so don't tempt me You need a heart to have a good performance My heart's active, your heart lays dormant So don't do it if you heart ain't in it Or you might as well go stand in the audience If you're half-hearted, you might as well quit You're making it harder for the rest of us guys Out trying to spit While you're half-hearted, chatting shit Don't mean to put you off, because that's wrong If your heart's in it, then carry on Catch the meaning of the song Half-hearted is long Serious Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it Don't do it if your heart ain't in it Don't try and do it if your heart ain't in it Don't be a bad boy if your heart ain't in it Don't come against me if your heart ain't in it"
WL089,One Line Flow Remix,Wiley,"Yes, Eskiboy You know me Confident with the flow And it's not a ting about ke-ke-ke, re-re-re-re and I coped this tune Shut up, yeah? You're not a top boy on campus The way lady's going on's terrible Pussy better know I saw your girl around While I was [?] that's my house A [?] she left the last time Rung her up, she said your house or my house You know me, I'm a OG All I do is roll around Wile house Get angrily, yeah, okay then Get all you want, I'll come to every street right now On my own in a trap and spray them I ain't her parents, I didn't name them Plus I'm the best in the game, okay then When I'm inflammable like propane and If you like this game then watch where you aim Because I aim for your brain, okay then Don't like one line flows on the level I just walk street, my advertising's done He's never boy so pussy hole don't say ""serious"" You're not ""serious"", Wiley's serious Lee's not badadi-badadi Badada-badada better than me I'm like rising thunder I'm a bad boy, I don't care about wonder I'm like ""what are you under?"" Starting about pride Leng man down from the side of the ride Like a chemical reaction When I touch mic, you'll see my reaction Guess who has sprayed a whole mac Like I was a pump action Know your self This ain't fiction it's faction Heard that one of your lengs had contraption When Charlie hears, that's a wrap Stop acting, Leo, can't tell me about me or Must you want dead in a G-R-I-M-E or Must be a doughnut, E-A-T them strippers like a whole nut Willy's not a bowcat, snow cat See more of me on road I wasn't around the corner like you're being told Not six, five, four, or three or Who could ever come and try test a nigga like me or Don't like one line flows on the level I just walk street, my advertising's done He's never boy so pussy hole don't say ""serious"" You're not ""serious"", Wiley's serious Lee's not badadi-badadi Badada-badada better than me I'm like rising thunder I'm a bad boy, I don't care about wonder I'm like ""what are you under?"" Don't you want this Wiley? Try swing your fist and you miss Wiley The swing's [?] on this Wiley Get punched up and kicked by this Wiley You know me, it's DTI stylee I'm the kid with the bassline that's glidy Come to your ends, give your wifey a smiley She's gonna link in [?] tidy Are you gonna go on like you're wicked? But when gunshots fly off, you run like chicken He's a [?], friend dem dig it I be like, first you see me and now you don't see me But I'll see him chatting chains Give me, give me, give me Don't move once, I will draw for the thingie I'm not silly Willy, I'm nine-milli Billy Don't like one line flows on the level I just walk street, my advertising's done He's never boy so pussy hole don't say ""serious"" You're not ""serious"", Wiley's serious Lee's not badadi-badadi Badada-badada better than me I'm like rising thunder I'm a bad boy, I don't care about wonder I'm like ""what are you under?"" My name's Wiley, Wiley, rated highly Wiley, Wiley, [?] I'm the one prince that you won't get by, Lee Ask Scorcher, his ting's swagger than Charlie Both of them are nothing to my three Nice try, Lee, goodbye, Lee, Charlie so wisely Black dresses, she slips straight into a nighty He said ""Oh Wiley, shut up"" At that point right there, you wanted to cry, Lee Don't cry, Lee Because me and Dimples laugh in the ends You was hung out to dry, Lee It's alright, I can help and beyond Because you and your brothers are all pricks Just ask yourself Wiley Wiley Out here, there's no blighs, Lee I'm the Lord of the Mic, lord of the beats, lord of the stage And lord of the flies, Lee When you talk rough, understand I swing with pumped guys No lie, Lee I got a temper too But I don't really use it if the opponent's tiny Eskiboy"
WL090,Romal Roll,Wiley,"Roman roads, open roads I've been repping for long You can hear that Wiley's real, I'm not a fake on the song When you think I'm stressing out, I'm just pacing along Watching producers, watching MCs raising alone I got faith, I got pain, I got hate and it's wrong To judge a another sister, brother When you know what you've done Some die by the knife and they'll live by the gun Both weapons, don't matter which one One stab, one bullet, and your life could be done I'd rather be the one who wars still the death and it's done But I'm forgetting my mum She don't wanna hear this talk from her son Compare my heart to her heart, she's got the coldest one That's why I'll always be a colder son My steel's known to none It's E3, take a look at the sun If you end up in beef, most of you niggas will run That's why I'd rather swing till it's done, yeah, listen Roman roads, open roads I've been repping for long You can hear that Wiley's real, I'm not a fake on the song When you think I'm stressing out, I'm just pacing along Watching producers, watching MCs raising alone Roman roads, open roads I've been repping for long You can hear that Wiley's real, I'm not a fake on the song When you think I'm stressing out, I'm just pacing along Watching producers, watching MCs raising alone"
WL091,Sister Sister,Wiley,"Come on man, you know I love both of yous the same You're both my sisters You're the only two I've got It's a lot man, come on Stop bickering, you know I love both of you, listen Yo There's only two, I love both of you Ain't no day I don't think of holding yous I know you're haps when your brother's phoning you Love me more because I don't try owning yous I'm like the big bro who knows about life But don't hurt my sisters, I'll take your life Imagine, I know it ain't right But I know what I'm like, I'll take it to heart like One of my sisters ended up with one of my enemies Still I kept it moving By me going mad and shooting everybody blud Tell me, what am I proving? Maybe after that, you think that you're ahead But really blud, you're just losing Because if she loves the boy She's gonna go straight back and carry on cruising So what's the point? There's no point in trying to stop her like You may as well just let your sisters live innit Women is women Man is man innit Gyal is gyal Boy is boy innit Me and Aiesha We've been apart for a few year Now when she sees me, I'm shedding new tears And when it's cold outside, I shed blue tears Sis, I know who cares In my mind, I got yous here So just wait till the new year You'll be in a party, saying Kye who's here? Loads of famous peeps here I ain't new here Don't worry, sis, I got lemons And I got more than a two in a queue here [?] the blue, tear the roach up And get a glass of Brandy, going into the new year You like aeroplanes too So both of you, get your bags and let's move from away I cruise where I always can't go I guess I'm the one with the golden boots here You know what I'm saying, sisters? Like Don't worry, one day, everything's gonna be so right, I swear We'll fly to West Indies, fly to America, fly all around the world, it's that, yo I don't wanna pry in your life I ain't got a wife, I love one girl I know she ain't right Sister, I had too many women in my life And now I'm swimming in my life Musically, I'm winning in my life But, that's the easier part, doing music We all know it's easy to lose it You got a problem but you can't move it But I'll go forever like a tulip I was on the block, throwing stones at the new kids I've been looking after those two little girls Since they were both kids Now look at all three of us Sitting at mummy's house, we're old kids And I bet you never knew that I will be the one who done showbiz You get me? Because true, daddy done music, like I used to think that he was gonna further like, go more into it But then he slowed down to the yout ting Because of us innit? But don't worry, because the legend lives on, innit? Eskiboy Hold tight my two sisters, I love you to death"
